system:index,elevation,.geo
10130,2900,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65791666669601,39.42958333334156]}"
10131,2912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65708333336268,39.42958333334156]}"
10132,2918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65625000002933,39.42958333334156]}"
10133,2913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.655416666696,39.42958333334156]}"
10134,2898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65458333336267,39.42958333334156]}"
10135,2882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65375000002933,39.42958333334156]}"
10136,2878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.652916666696,39.42958333334156]}"
10137,2896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65208333336267,39.42958333334156]}"
10138,2924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65125000002934,39.42958333334156]}"
10139,2948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.650416666696,39.42958333334156]}"
10140,2976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64958333336267,39.42958333334156]}"
10141,2992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64875000002934,39.42958333334156]}"
10142,2986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.647916666696,39.42958333334156]}"
10143,2956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64708333336267,39.42958333334156]}"
10144,2923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64625000002934,39.42958333334156]}"
10145,2929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64541666669601,39.42958333334156]}"
10146,2961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64458333336268,39.42958333334156]}"
10147,2983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64375000002934,39.42958333334156]}"
10148,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64291666669601,39.42958333334156]}"
10149,2989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64208333336268,39.42958333334156]}"
10150,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64125000002934,39.42958333334156]}"
10151,2992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64041666669601,39.42958333334156]}"
10152,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63958333336268,39.42958333334156]}"
10153,2988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63875000002935,39.42958333334156]}"
10154,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63791666669601,39.42958333334156]}"
10155,2995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63708333336268,39.42958333334156]}"
10156,3003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63625000002935,39.42958333334156]}"
10157,3019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63541666669602,39.42958333334156]}"
10158,3018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63458333336268,39.42958333334156]}"
10159,3002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63375000002935,39.42958333334156]}"
10160,2974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63291666669602,39.42958333334156]}"
10161,2943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63208333336269,39.42958333334156]}"
10162,2922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63125000002935,39.42958333334156]}"
10163,2911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63041666669602,39.42958333334156]}"
10164,2905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62958333336269,39.42958333334156]}"
10165,2906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62875000002934,39.42958333334156]}"
10166,2901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62791666669601,39.42958333334156]}"
10167,2886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62708333336268,39.42958333334156]}"
10168,2880,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62625000002934,39.42958333334156]}"
10169,2879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62541666669601,39.42958333334156]}"
10170,2882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62458333336268,39.42958333334156]}"
10171,2877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62375000002935,39.42958333334156]}"
10172,2876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62291666669601,39.42958333334156]}"
10173,2871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62208333336268,39.42958333334156]}"
10174,2873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62125000002935,39.42958333334156]}"
10175,2896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62041666669602,39.42958333334156]}"
10176,2914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61958333336268,39.42958333334156]}"
10177,2920,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61875000002935,39.42958333334156]}"
10178,2926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61791666669602,39.42958333334156]}"
10179,2938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61708333336269,39.42958333334156]}"
10180,2949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61625000002935,39.42958333334156]}"
10181,2963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61541666669602,39.42958333334156]}"
10182,2978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61458333336269,39.42958333334156]}"
10183,2998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61375000002936,39.42958333334156]}"
10184,3020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61291666669602,39.42958333334156]}"
10185,3057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61208333336269,39.42958333334156]}"
10186,3108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61125000002936,39.42958333334156]}"
10187,3157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61041666669603,39.42958333334156]}"
10188,3195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60958333336269,39.42958333334156]}"
10189,3217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60875000002936,39.42958333334156]}"
10190,3228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60791666669603,39.42958333334156]}"
10191,3246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6070833333627,39.42958333334156]}"
10192,3266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60625000002936,39.42958333334156]}"
10193,3281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60541666669603,39.42958333334156]}"
10194,3296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6045833333627,39.42958333334156]}"
10195,3304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60375000002936,39.42958333334156]}"
10196,3316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60291666669603,39.42958333334156]}"
10197,3324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6020833333627,39.42958333334156]}"
10198,3325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60125000002937,39.42958333334156]}"
10199,3317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.60041666669602,39.42958333334156]}"
10200,3398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69958333336265,39.42875000000823]}"
10201,3357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69875000002932,39.42875000000823]}"
10202,3335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69791666669599,39.42875000000823]}"
10203,3326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69708333336266,39.42875000000823]}"
10204,3316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69625000002932,39.42875000000823]}"
10205,3307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69541666669599,39.42875000000823]}"
10206,3296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69458333336266,39.42875000000823]}"
10207,3288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69375000002933,39.42875000000823]}"
10208,3270,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.692916666696,39.42875000000823]}"
10209,3248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69208333336266,39.42875000000823]}"
10210,3211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.69125000002933,39.42875000000823]}"
10211,3174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.690416666696,39.42875000000823]}"
10212,3148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68958333336266,39.42875000000823]}"
10213,3136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68875000002933,39.42875000000823]}"
10214,3116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.687916666696,39.42875000000823]}"
10215,3103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68708333336266,39.42875000000823]}"
10216,3097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68625000002933,39.42875000000823]}"
10217,3087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.685416666696,39.42875000000823]}"
10218,3078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68458333336265,39.42875000000823]}"
10219,3067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68375000002932,39.42875000000823]}"
10220,3054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68291666669599,39.42875000000823]}"
10221,3041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68208333336266,39.42875000000823]}"
10222,3040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68125000002932,39.42875000000823]}"
10223,3029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68041666669599,39.42875000000823]}"
10224,3003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67958333336266,39.42875000000823]}"
10225,2988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67875000002932,39.42875000000823]}"
10226,2980,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67791666669599,39.42875000000823]}"
10227,2970,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67708333336266,39.42875000000823]}"
10228,2966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67625000002933,39.42875000000823]}"
10229,2961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.675416666696,39.42875000000823]}"
10230,2966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67458333336266,39.42875000000823]}"
10231,2972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67375000002933,39.42875000000823]}"
10232,2977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.672916666696,39.42875000000823]}"
10233,2975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67208333336266,39.42875000000823]}"
10234,2977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67125000002933,39.42875000000823]}"
10235,2983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.670416666696,39.42875000000823]}"
10236,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66958333336267,39.42875000000823]}"
10237,2991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66875000002933,39.42875000000823]}"
10238,2986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.667916666696,39.42875000000823]}"
10239,2985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66708333336267,39.42875000000823]}"
10240,2983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66625000002934,39.42875000000823]}"
10241,2977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.665416666696,39.42875000000823]}"
10242,2968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66458333336267,39.42875000000823]}"
10243,2967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66375000002934,39.42875000000823]}"
10244,2959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.662916666696,39.42875000000823]}"
10245,2945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66208333336267,39.42875000000823]}"
10246,2926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66125000002934,39.42875000000823]}"
10247,2902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.66041666669601,39.42875000000823]}"
10248,2882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65958333336268,39.42875000000823]}"
10249,2878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65875000002934,39.42875000000823]}"
10250,2877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65791666669601,39.42875000000823]}"
10251,2878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65708333336268,39.42875000000823]}"
10252,2882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65625000002933,39.42875000000823]}"
10253,2884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.655416666696,39.42875000000823]}"
10254,2880,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65458333336267,39.42875000000823]}"
10255,2874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65375000002933,39.42875000000823]}"
10256,2874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.652916666696,39.42875000000823]}"
10257,2891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65208333336267,39.42875000000823]}"
10258,2909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.65125000002934,39.42875000000823]}"
10259,2931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.650416666696,39.42875000000823]}"
10260,2956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64958333336267,39.42875000000823]}"
10261,2968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64875000002934,39.42875000000823]}"
10262,2966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.647916666696,39.42875000000823]}"
10263,2935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64708333336267,39.42875000000823]}"
10264,2907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64625000002934,39.42875000000823]}"
10265,2923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64541666669601,39.42875000000823]}"
10266,2957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64458333336268,39.42875000000823]}"
10267,2979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64375000002934,39.42875000000823]}"
10268,2987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64291666669601,39.42875000000823]}"
10269,2990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64208333336268,39.42875000000823]}"
10270,2995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64125000002934,39.42875000000823]}"
10271,2996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.64041666669601,39.42875000000823]}"
10272,2995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63958333336268,39.42875000000823]}"
10273,3002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63875000002935,39.42875000000823]}"
10274,3010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63791666669601,39.42875000000823]}"
10275,3013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63708333336268,39.42875000000823]}"
10276,3013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63625000002935,39.42875000000823]}"
10277,3002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63541666669602,39.42875000000823]}"
10278,2988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63458333336268,39.42875000000823]}"
10279,2965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63375000002935,39.42875000000823]}"
10280,2935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63291666669602,39.42875000000823]}"
10281,2908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63208333336269,39.42875000000823]}"
10282,2893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63125000002935,39.42875000000823]}"
10283,2887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.63041666669602,39.42875000000823]}"
10284,2890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.62958333336269,39.42875000000823]}"
